Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,Status Projek Keseluruhan,Maklumat Pembangunan,Lokasi Projek,Daerah Projek,Negeri Projek,Tarikh Sah Laku Permit Terkini,Scraped_Date,Scraped_Timestamp
1,14587-2 TAMAN BERTAM PUTRA,14587 MIDAS DIMENSI SDN. BHD.,14587-2/05-2026/0468(N)-(L),Permit Telah Dibatalkan,Berfasa,"https://maps.google.com/maps?q=2.291987,102.163348",Melaka Tengah,Melaka,Mula: 29 Mei 2024   Tamat: 28 Mei 2026,2026-01-04,2026-01-04 05:17:15
2,14587-1 TAMAN BERTAM PUTRA,14587 MIDAS DIMENSI SDN. BHD.,14587-1/12-2019/02782(P),Siap Dengan CCC,Berfasa,"https://maps.google.com/maps?q=2.291954,102.165977",Melaka Tengah,Melaka,Mula: 28 Dis 2018   Tamat: 27 Dis 2019,2026-01-04,2026-01-04 05:17:15
