Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,Status Projek Keseluruhan,Maklumat Pembangunan,Lokasi Projek,Daerah Projek,Negeri Projek,Tarikh Sah Laku Permit Terkini,Scraped_Date,Scraped_Timestamp
1,30895-2 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-2/12-2027/1042(N)-(L),Lancar,Berfasa,"https://maps.google.com/maps?q=2.282352,102.208362",-,Melaka,Mula: 24 Dis 2025   Tamat: 23 Dis 2027,2026-01-22,2026-01-22 11:29:16
2,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),Lancar,Berfasa,"https://maps.google.com/maps?q=2.282352,102.208362",-,Melaka,Mula: 09 Okt 2025   Tamat: 08 Okt 2027,2026-01-22,2026-01-22 11:29:16
